Date,Buffer pressure min,Buffer pressure max,Annulus pressure min,Annulus pressure max,Flow pressure min,Flow pressure max,T min,T max,Qliq,Qoil,Water cut,Qgas,Choke,Gas factor,Gas injection rate,Downtime,Potential oil production,Potential liquid production
2021-05-19,35.8,40.2,92.2,92.7,14.9,18.4,41,43,196.999992,111.5061728,43.4,50942,16,564,20.81,0.0,90.32,197.0
2021-05-20,35.7,40.4,92.2,92.8,15.1,20.5,41,43,196.999992,111.5061728,43.4,50942,16,564,20.97,0.0,90.32,197.0
2021-05-21,35.5,40.0,92.3,92.8,15.1,21.7,41,43,196.999992,111.308642,43.5,49644,16,551,20.98,0.0,90.16,197.0
2021-05-22,35.5,40.0,92.3,92.8,15.1,17.0,41,42,196.999992,111.308642,43.5,49644,16,551,21.06,0.0,90.16,197.0
2021-05-23,35.5,40.0,92.3,92.8,15.1,17.0,41,42,196.999992,111.308642,43.5,49644,16,551,21.06,0.0,90.16,197.0
2021-05-24,35.8,40.0,92.2,92.7,15.1,21.1,41,43,195.999984,110.9382716,43.4,50275,16,559,20.73,0.0,89.86,196.0
2021-05-25,35.5,39.8,92.2,92.7,15.2,17.5,41,43,195.999984,110.9382716,43.4,50275,16,559,20.89,0.0,89.86,196.0
2021-05-26,35.4,39.8,92.2,92.7,15.2,17.5,41,43,195.999984,110.9382716,43.4,50275,16,559,21.12,0.0,89.86,196.0
2021-05-27,35.4,39.8,92.2,92.7,15.2,17.5,41,43,195.999984,110.9382716,43.4,50275,16,559,21.01,0.0,89.86,196.0
2021-05-28,35.4,39.8,92.2,92.4,15.2,17.5,41,43,195.999984,110.9382716,43.4,50275,16,559,21.48,0.0,89.86,196.0
2021-05-29,35.0,40.0,92.0,93.0,17.0,22.0,41,43,193.999992,109.2222222,43.7,50052,16,566,20.75,0.0,88.47,194.0
2021-05-30,35.0,40.0,92.0,93.0,17.0,22.0,41,43,193.999992,109.2222222,43.7,50052,16,566,20.93,0.0,88.47,194.0
2021-05-31,35.0,40.0,92.0,93.0,17.0,22.0,41,43,193.999992,109.2222222,43.7,50052,16,566,20.98,0.0,88.47,194.0
2021-06-01,35.2,40.0,92.2,92.7,15.7,18.9,41,42,193.999992,109.2222222,43.7,50052,16,566,21.08,0.0,88.47,194.0
2021-06-02,34.8,39.3,92.2,92.6,15.5,22.3,40,43,193.999992,109.0246914,43.8,49512,16,561,20.84,0.0,88.31,194.0
2021-06-03,35.1,39.5,92.2,95.6,15.5,17.8,41,42,193.999992,109.0246914,43.8,49512,16,561,20.8,0.0,88.31,194.0
2021-06-04,35.3,39.6,92.2,92.6,15.5,17.8,41,42,193.999992,109.0246914,43.8,49512,16,561,21.05,0.0,88.31,194.0
2021-06-05,35.1,39.3,92.2,92.6,15.6,20.0,41,43,193.999992,109.0246914,43.8,49512,16,561,20.95,0.0,88.31,194.0
2021-06-06,35.1,39.3,92.2,92.6,15.6,21.2,41,43,192.0,107.1358025,44.2,48736,16,562,21.15,0.0,86.78,192.0
2021-06-07,34.9,39.2,92.2,92.6,15.4,17.7,41,42,192.0,107.1358025,44.2,48736,16,562,21.08,0.0,86.78,192.0
2021-06-08,35.2,39.4,92.1,92.6,15.5,17.7,41,42,192.0,107.1358025,44.2,48736,16,562,21.06,0.0,86.78,192.0
2021-06-09,34.9,39.1,92.0,92.5,15.6,21.8,41,42,192.0,107.1358025,44.2,48736,16,562,20.51,0.0,86.78,192.0
2021-06-10,34.9,39.4,92.0,92.5,15.4,22.3,41,42,190.999992,106.5802469,44.2,48395,16,561,21.12,0.0,86.33,191.0
2021-06-11,35.1,39.4,92.0,92.5,15.5,18.2,41,42,190.999992,106.5802469,44.2,48395,16,561,21.27,0.0,86.33,191.0
2021-06-12,35.1,39.7,92.0,92.5,15.8,20.0,40,42,190.999992,106.5802469,44.2,48395,16,561,21.33,0.0,86.33,191.0
2021-06-13,34.9,39.0,92.0,92.5,15.8,21.6,40,42,189.0,104.8888889,44.5,48724,16,573,20.63,0.0,84.96,189.0
2021-06-14,34.7,38.9,91.9,92.5,15.8,17.6,41,42,189.0,104.8888889,44.5,48724,16,573,20.67,0.0,84.96,189.0
2021-06-15,34.8,38.9,92.0,92.6,15.7,18.2,41,42,189.0,104.8888889,44.5,48724,16,573,21.3,0.0,84.96,189.0
2021-06-16,34.7,38.7,92.2,92.6,15.6,22.4,41,42,189.0,104.5185185,44.7,48036,16,567,21.16,0.0,84.66,189.0
2021-06-17,34.7,38.4,92.2,92.7,15.2,17.9,41,42,189.0,104.5185185,44.7,48036,16,567,20.87,0.0,84.66,189.0
2021-06-18,34.5,38.9,92.2,92.7,15.4,17.6,41,42,189.0,104.5185185,44.7,48036,16,567,21.04,0.0,84.66,189.0
2021-06-19,34.5,38.4,92.2,92.6,15.6,21.8,41,42,189.0,104.5185185,44.7,48036,16,567,20.73,0.0,84.66,189.0
2021-06-20,34.4,38.5,92.1,92.6,15.7,21.3,41,42,187.999992,103.7777778,44.8,47778,16,568,21.26,0.0,84.06,188.0
2021-06-21,34.4,38.5,92.1,92.6,15.7,21.3,41,42,187.999992,103.7777778,44.8,47778,16,568,20.79,0.0,84.06,188.0
2021-06-22,34.3,38.4,92.1,92.6,15.4,17.2,41,42,187.999992,103.7777778,44.8,47778,16,568,21.49,0.0,84.06,188.0
2021-06-23,34.4,38.4,92.0,92.6,15.4,17.6,41,42,187.999992,103.7777778,44.8,47778,16,568,20.96,0.0,84.06,188.0
2021-06-24,34.4,38.4,92.0,92.6,15.4,20.9,41,42,186.0,102.1111111,45.1,47954,16,580,20.86,0.0,82.71,186.0
2021-06-25,34.4,38.4,92.0,92.6,15.4,17.1,41,42,186.0,102.1111111,45.1,47954,16,580,20.92,0.0,82.71,186.0
2021-06-26,34.3,38.2,92.0,92.6,15.0,17.0,41,42,186.0,102.1111111,45.1,47954,16,580,21.15,0.0,82.71,186.0
2021-06-27,34.3,38.2,92.0,92.6,15.0,17.0,41,42,186.0,102.1111111,45.1,47954,16,580,21.0,0.0,82.71,186.0
2021-06-28,34.3,38.2,92.0,92.2,15.0,17.0,40,41,186.0,102.1111111,45.1,47954,16,580,20.98,0.0,82.71,186.0
2021-06-29,34.3,38.2,92.0,92.2,15.0,21.1,40,42,186.0,102.1111111,45.1,47954,16,580,20.92,0.0,82.71,186.0
2021-06-30,34.3,38.2,92.0,92.2,15.0,21.1,40,42,184.999992,101.1975309,45.3,47658,16,581,21.01,0.0,81.97,185.0
2021-07-01,34.3,38.2,92.0,92.2,15.0,17.5,40,42,184.999992,101.1975309,45.3,47658,16,581,20.99,0.0,81.97,185.0
2021-07-02,34.3,38.2,92.0,92.2,15.0,17.5,40,42,184.999992,101.1975309,45.3,47658,16,581,21.02,0.0,81.97,185.0
2021-07-03,34.3,38.2,92.0,92.2,15.0,17.5,40,42,184.999992,101.1975309,45.3,47658,16,581,20.12,0.0,81.97,185.0
2021-07-04,34.3,38.2,92.0,92.2,15.0,17.5,40,42,184.999992,101.1975309,45.3,47658,16,581,21.05,0.0,81.97,185.0
2021-07-05,34.0,37.7,92.3,92.8,15.0,19.1,41,42,184.999992,101.1975309,45.3,47658,16,581,20.67,0.0,81.97,185.0
2021-07-06,33.8,37.8,92.0,93.0,15.0,20.6,41,42,186.0,101.3703704,45.5,45738,16,557,21.34,0.0,82.11,186.0
2021-07-07,33.0,37.0,92.0,93.0,15.0,17.5,40,42,186.0,101.3703704,45.5,45738,16,557,21.04,0.0,82.11,186.0
2021-07-08,33.7,37.9,92.0,93.0,15.0,17.5,40,42,186.0,101.3703704,45.5,45738,16,557,20.85,0.0,82.11,186.0
2021-07-09,33.7,37.9,92.0,93.0,15.0,17.5,40,42,186.0,101.3703704,45.5,45738,16,557,20.85,0.0,82.11,186.0
2021-07-10,34.0,37.5,92.4,92.9,15.1,20.6,41,42,184.999992,100.4567901,45.7,46393,16,570,20.75,0.0,81.37,185.0
2021-07-11,33.6,38.0,92.3,92.7,15.0,18.5,41,42,184.999992,100.4567901,45.7,46393,16,570,20.92,0.0,81.37,185.0
2021-07-12,33.4,37.8,92.1,92.6,15.1,21.6,41,42,186.0,101.0,45.7,45876,16,561,20.96,0.0,81.81,186.0
2021-07-13,33.6,37.5,92.2,92.6,15.1,18.8,41,42,186.0,101.0,45.7,45876,16,561,20.99,0.0,81.81,186.0
2021-07-14,33.8,37.8,92.1,92.6,14.8,20.4,41,42,186.0,101.0,45.7,45876,16,561,21.1,0.0,81.81,186.0
2021-07-15,33.0,37.0,92.1,92.6,15.2,20.4,41,42,184.999992,99.71604938,46.1,45034,16,558,21.09,0.0,80.77,185.0
2021-07-16,33.0,37.0,92.1,92.6,15.2,20.4,41,42,184.999992,99.71604938,46.1,45034,16,558,21.02,0.0,80.77,185.0
2021-07-17,33.0,37.0,92.1,92.6,15.2,20.4,41,42,184.999992,99.71604938,46.1,45034,16,558,21.11,0.0,80.77,185.0
2021-07-18,33.0,37.0,92.1,92.6,15.2,20.4,41,42,183.999984,98.98765432,46.1,38974,16,486,21.06,0.0,80.77,184.0
2021-07-19,33.0,37.0,92.1,92.6,15.2,20.4,41,42,183.999984,98.98765432,46.2,38974,16,486,21.02,0.0,80.18,184.0
2021-07-20,33.0,37.5,92.3,93.0,15.3,20.4,41,42,183.999984,98.98765432,46.2,38974,16,486,21.1,0.0,80.18,184.0
2021-07-21,33.0,37.0,92.0,93.0,15.5,20.0,40,42,183.999984,98.98765432,46.2,38974,16,486,21.06,0.0,80.18,184.0
2021-07-22,33.0,37.0,92.0,93.0,15.0,20.0,40,41,181.999992,97.55555556,46.4,45408,16,575,21.03,0.0,79.02,182.0
2021-07-23,33.0,37.0,92.0,93.0,15.0,20.0,40,41,181.999992,97.55555556,46.4,45408,16,575,21.01,0.0,79.02,182.0
2021-07-24,32.0,36.0,92.0,93.0,15.0,19.0,40,41,181.999992,97.55555556,46.4,45408,16,575,21.06,0.0,79.02,182.0
2021-07-25,32.0,36.0,92.0,93.0,15.0,19.0,40,41,180.999984,97.01234568,46.4,45689,16,581,21.02,0.0,78.58,181.0
2021-07-26,32.0,37.0,92.0,93.0,15.0,18.0,40,41,180.999984,97.01234568,46.4,45689,16,581,21.03,0.0,78.58,181.0
2021-07-27,32.0,37.0,92.0,93.0,15.0,18.0,40,41,180.999984,97.01234568,46.4,45689,16,581,21.05,0.0,78.58,181.0
2021-07-28,32.0,37.0,92.0,93.0,15.0,18.0,40,41,180.999984,96.83950617,46.5,45315,16,578,21.01,0.0,78.44,181.0
2021-07-29,32.0,37.0,92.0,93.0,15.0,18.0,40,41,180.999984,96.83950617,46.5,45315,16,578,21.09,0.0,78.44,181.0
2021-07-30,32.0,37.0,92.0,93.0,15.0,18.0,40,41,180.999984,96.83950617,46.5,45315,16,578,21.06,0.0,78.44,181.0
2021-07-31,33.0,37.0,92.0,93.0,15.0,22.0,40,42,180.999984,96.65432099,46.6,45551,16,582,21.01,0.0,78.29,181.0
2021-08-01,33.0,37.0,92.0,93.0,15.0,22.0,41,42,180.999984,96.65432099,46.6,45551,16,582,21.01,0.0,78.29,181.0
2021-08-02,32.0,37.0,92.0,93.0,15.0,22.0,41,42,180.999984,96.65432099,46.6,45551,16,582,21.04,0.0,78.29,181.0
2021-08-03,33.0,37.0,92.0,93.0,15.0,19.0,41,42,180.999984,96.65432099,46.6,45551,16,582,21.02,0.0,78.29,181.0
2021-08-04,33.0,37.0,92.0,93.0,15.0,19.0,41,42,180.999984,96.65432099,46.6,45551,16,582,21.05,0.0,78.29,181.0
2021-08-05,33.0,37.0,92.0,93.0,15.0,19.0,41,42,180.999984,96.4691358,46.7,44334,16,567,21.01,0.0,78.14,181.0
2021-08-06,33.0,37.0,92.0,93.0,15.0,19.0,41,42,180.999984,96.4691358,46.7,44334,16,567,21.0,0.0,78.14,181.0
2021-08-07,33.0,37.0,92.0,93.0,15.0,19.0,41,42,180.999984,96.4691358,46.7,44334,16,567,21.06,0.0,78.14,181.0
2021-08-08,33.0,37.0,92.0,93.0,15.0,22.0,41,43,180.999984,96.4691358,46.7,44334,16,567,21.02,0.0,78.14,181.0
2021-08-09,32.0,37.0,92.0,93.0,15.0,22.0,41,42,180.0,95.39506173,47.0,43580,16,564,21.02,0.0,77.27,180.0
2021-08-10,32.0,37.0,92.0,93.0,15.0,20.0,41,42,180.0,95.39506173,47.0,43580,16,564,21.03,0.0,77.27,180.0
2021-08-11,32.0,37.0,92.0,93.0,15.0,19.0,41,42,180.0,95.39506173,47.0,43580,16,564,21.03,0.0,77.27,180.0
2021-08-12,32.0,37.0,92.0,93.0,15.0,20.0,41,42,180.0,95.39506173,47.0,43580,16,564,21.02,0.0,77.27,180.0
2021-08-13,32.0,37.0,92.0,93.0,15.0,20.0,41,42,180.0,95.39506173,47.0,43580,16,564,21.02,0.0,77.27,180.0
2021-08-14,32.0,36.0,92.0,93.0,15.0,19.0,41,42,180.0,95.39506173,47.0,43580,16,564,21.02,0.0,77.27,180.0
2021-08-15,32.0,36.0,92.0,93.0,15.0,20.0,40,42,180.0,95.39506173,47.0,43126,16,558,21.02,0.0,77.27,180.0
2021-08-16,32.0,36.0,92.0,93.0,15.0,20.0,40,42,180.0,95.39506173,47.0,43126,16,558,20.95,0.0,77.27,180.0
2021-08-17,32.0,36.0,92.0,93.0,15.0,19.0,40,42,180.0,95.39506173,47.0,43126,16,558,21.05,0.0,77.27,180.0
2021-08-18,32.0,36.0,92.0,93.0,15.0,19.0,40,42,180.0,95.39506173,47.0,43126,16,558,21.03,0.0,77.27,180.0
2021-08-19,32.0,36.0,92.0,93.0,15.0,19.0,40,42,180.0,95.39506173,47.0,43126,16,558,21.06,0.0,77.27,180.0
2021-08-20,32.0,36.0,92.0,93.0,15.0,21.0,40,42,178.999992,94.33333333,47.3,43066,16,564,21.02,0.0,76.41,179.0
2021-08-21,32.0,36.0,92.0,93.0,15.0,21.0,40,42,178.999992,94.33333333,47.3,43066,16,564,20.94,0.0,76.41,179.0
2021-08-22,32.0,36.0,92.0,93.0,15.0,21.0,40,42,178.999992,94.33333333,47.3,43066,16,564,21.01,0.0,76.41,179.0
2021-08-23,32.0,36.0,92.0,93.0,15.0,21.0,41,43,180.0,95.03703704,47.2,43334,16,563,21.03,0.0,76.98,180.0
2021-08-24,32.0,36.0,92.0,93.0,15.0,20.0,41,43,157.5,83.15740741,47.2,43334,16,563,18.38,3.0,76.98,180.0
2021-08-25,32.0,36.0,86.0,93.0,14.0,18.0,41,43,168.666659,85.8477358,47.2,43317,16,597,20.12,1.0,76.98,176.0
2021-08-26,32.0,36.0,92.0,93.0,14.0,18.0,41,43,174.999984,90.12345679,48.5,42713,16,585,21.03,0.0,73.0,175.0
2021-08-29,20.0,33.0,82.0,83.0,15.0,16.0,33,39,174.999984,90.12345679,48.5,42713,16,585,20.91,0.0,73.0,175.0
2021-08-30,16.0,33.0,82.0,83.0,14.0,18.0,30,40,174.999984,108.5061728,38.0,42713,16,585,20.99,0.0,87.89,175.0
2021-09-01,15.0,79.0,83.0,93.0,14.0,25.0,23,45,196.8125,96.63528765,50.9,49912,16,624,20.91,0.5,79.94,201.0
2021-09-02,32.0,36.4,90.8,92.7,15.7,17.5,41,42,177.099984,58.91358025,50.9,42168,16,884,20.97,0.0,79.94,177.1
2021-09-03,30.3,36.3,90.4,92.7,15.5,19.6,40,43,179.199984,62.7654321,65.0,43037,16,847,20.78,0.0,50.8,179.2
2021-09-04,32.7,35.4,92.4,92.9,15.2,17.4,41,42,179.4,74.79012346,65.0,43388,16,716,20.66,0.0,50.8,179.4
2021-09-05,32.3,35.4,92.4,92.8,14.8,19.5,41,42,178.099992,90.74074074,49.0,42409,16,577,20.94,0.0,73.57,178.1
2021-09-06,33.0,35.7,92.5,92.8,15.1,17.2,41,42,177.399984,91.18518519,48.6,42331,16,573,21.22,0.0,73.86,177.4
2021-09-07,32.6,35.4,92.4,92.7,16.0,18.6,41,42,177.9,91.96296296,48.6,42210,16,567,20.74,0.0,73.86,177.9
2021-09-08,31.8,36.0,92.0,93.0,15.4,18.8,40,42,177.9,91.97530864,48.3,42210,16,567,21.07,0.0,74.5,177.9
2021-09-09,31.8,36.0,92.0,93.0,15.4,17.3,40,42,177.9,91.97530864,48.3,42210,16,567,20.93,0.0,74.5,177.9
2021-09-10,31.8,35.8,92.0,93.0,15.4,17.4,40,42,177.9,91.97530864,48.3,42210,16,567,20.99,0.0,74.5,177.9
2021-09-11,31.8,35.8,92.0,93.0,15.4,17.4,40,42,177.9,91.97530864,48.3,42210,16,567,21.0,0.0,74.5,177.9
2021-09-12,31.6,35.8,92.0,93.0,15.3,19.3,40,42,177.9,91.97530864,48.3,42210,16,567,20.92,0.0,74.5,177.9
2021-09-13,31.6,35.8,92.0,93.0,15.3,21.6,40,42,177.9,91.97530864,48.3,42210,16,567,20.98,0.0,74.5,177.9
2021-09-14,31.6,35.8,92.0,93.0,15.3,20.4,40,42,177.999984,93.44444444,47.5,41759,16,552,21.16,0.0,75.69,178.0
2021-09-15,31.6,35.8,92.0,93.0,15.3,17.9,40,42,177.999984,93.44444444,47.5,41759,16,552,20.85,0.0,75.69,178.0
2021-09-16,31.6,35.8,92.0,93.0,15.7,17.9,40,42,177.999984,93.44444444,47.5,41759,16,552,20.97,0.0,75.69,178.0
2021-09-17,31.6,36.0,92.0,93.0,15.4,17.9,41,42,177.999984,93.44444444,47.5,41759,16,552,20.98,0.0,75.69,178.0
2021-09-18,31.6,36.0,92.0,93.0,15.4,17.9,41,42,177.999984,93.44444444,47.5,41759,16,552,21.06,0.0,75.69,178.0
2021-09-19,31.6,36.0,92.0,93.0,15.2,19.6,41,42,177.999984,93.44444444,47.5,41759,16,552,21.02,0.0,75.69,178.0
2021-09-20,31.6,36.0,92.0,93.0,15.2,18.0,41,42,177.999984,93.44444444,47.5,42446,16,561,21.06,0.0,75.69,178.0
2021-09-21,31.5,36.0,92.0,93.0,14.6,17.0,40,41,177.999984,93.44444444,47.5,42446,16,561,21.02,0.0,75.69,178.0
2021-09-22,31.5,35.5,92.0,93.0,14.6,17.0,40,41,177.999984,93.44444444,47.5,42446,16,561,21.0,0.0,75.69,178.0
2021-09-23,31.5,36.0,92.0,93.0,14.3,19.0,40,42,177.999984,93.44444444,47.5,42446,16,561,21.0,0.0,75.69,178.0
2021-09-24,31.5,36.0,92.0,93.0,14.3,19.0,40,42,177.0,93.28395062,47.3,42834,16,567,21.01,0.0,75.56,177.0
2021-09-25,31.6,36.0,92.0,93.0,14.6,16.4,40,41,177.0,93.28395062,47.3,42834,16,567,20.99,0.0,75.56,177.0
2021-09-26,31.6,36.0,92.0,93.0,14.6,16.4,40,41,177.0,93.28395062,47.3,42834,16,567,21.02,0.0,75.56,177.0
2021-09-27,31.7,35.6,92.0,93.0,14.5,17.7,40,42,177.0,93.28395062,47.3,42834,16,567,21.02,0.0,75.56,177.0
2021-09-28,31.7,35.6,92.0,93.0,14.5,17.7,40,42,177.0,93.28395062,47.3,42834,16,567,21.03,0.0,75.56,177.0
2021-09-29,31.7,35.6,92.0,93.0,15.0,17.7,40,42,177.0,92.75308642,47.6,41367,16,551,21.05,0.0,75.13,177.0
2021-09-30,31.7,35.0,92.0,93.0,15.7,18.2,41,42,177.0,92.75308642,47.6,41367,16,551,21.02,0.0,75.13,177.0
2021-10-01,31.7,35.0,92.0,93.0,15.8,18.3,41,42,177.0,92.75308642,47.6,41367,16,551,21.02,0.0,75.13,177.0
2021-10-02,31.7,34.5,92.0,93.0,15.8,18.3,41,42,177.0,92.75308642,47.6,41367,16,551,19.78,0.0,75.13,177.0
2021-10-03,29.7,38.5,91.0,93.0,15.4,17.4,40,43,177.0,92.75308642,47.6,41367,16,551,21.01,0.0,75.13,177.0
2021-10-04,29.7,38.5,91.0,93.0,15.4,17.4,40,43,177.0,92.75308642,47.6,41367,16,551,21.04,0.0,75.13,177.0
2021-10-05,29.5,38.8,91.0,93.0,15.4,17.5,40,43,174.999984,91.34567901,47.8,39650,16,536,21.02,0.0,73.99,175.0
2021-10-06,29.0,39.0,91.0,93.0,15.0,17.0,40,43,174.999984,91.34567901,47.8,39650,16,536,21.02,0.0,73.99,175.0
2021-10-07,30.0,36.0,90.0,91.0,15.0,19.0,40,42,174.999984,91.34567901,47.8,39650,16,536,21.02,0.0,73.99,175.0
2021-10-08,30.0,35.0,90.0,91.0,15.0,18.0,39,42,174.999984,91.34567901,47.8,39650,16,536,21.01,0.0,73.99,175.0
2021-10-09,25.0,36.0,83.0,91.0,14.0,20.0,40,46,174.999984,94.50617284,46.0,40874,16,534,20.95,0.0,76.55,175.0
2021-10-10,24.0,37.0,83.0,92.0,14.0,15.0,40,46,174.999984,94.50617284,46.0,40874,16,534,21.02,0.0,76.55,175.0
2021-10-11,29.0,34.0,90.0,92.0,14.0,17.0,41,42,174.999984,94.50617284,46.0,40874,16,534,21.02,0.0,76.55,175.0
2021-10-12,29.0,34.0,90.0,92.0,14.0,18.0,41,42,168.999984,82.97530864,50.9,39346,16,585,21.1,0.0,67.21,169.0
2021-10-13,29.0,34.0,87.0,91.0,13.0,17.0,40,42,169.999992,83.81481481,50.7,38055,16,561,22.25,0.0,67.89,170.0
2021-10-14,30.0,38.0,90.0,92.0,15.0,17.0,40,42,169.999992,83.81481481,50.7,38055,16,561,21.06,0.0,67.89,170.0
2021-10-15,30.0,35.6,91.1,92.0,15.0,18.2,40,42,169.999992,83.81481481,50.7,38055,16,561,20.92,0.0,67.89,170.0
2021-10-16,30.0,35.6,91.1,92.0,15.0,17.5,40,42,169.999992,83.81481481,50.7,38055,16,561,21.01,0.0,67.89,170.0
2021-10-17,30.0,35.6,91.1,92.0,15.1,20.4,40,42,172.999992,89.61728395,48.2,40269,16,555,20.83,0.0,72.59,173.0
2021-10-18,30.0,35.6,91.1,91.7,14.9,17.6,41,42,172.999992,89.61728395,48.2,40269,16,555,21.45,0.0,72.59,173.0
2021-10-19,29.5,35.6,91.1,91.7,14.9,17.0,40,42,172.999992,89.61728395,48.2,40269,16,555,20.96,0.0,72.59,173.0
2021-10-20,29.5,35.6,91.1,91.7,14.9,17.0,40,42,172.999992,89.96296296,48.0,40402,16,554,21.04,0.0,72.87,173.0
2021-10-21,30.4,35.6,90.9,91.7,14.7,17.3,40,42,172.999992,89.96296296,48.0,40402,16,554,20.74,0.0,72.87,173.0
2021-10-22,30.1,35.9,90.9,91.6,15.0,19.7,40,42,172.999992,89.96296296,48.0,40402,16,554,21.01,0.0,72.87,173.0
2021-10-23,30.1,35.6,90.9,91.4,15.3,19.9,40,42,172.999992,89.96296296,48.0,40402,16,554,21.1,0.0,72.87,173.0
2021-10-24,29.7,35.6,90.8,91.4,15.0,17.0,41,43,172.999992,89.96296296,48.0,40402,16,554,21.11,0.0,72.87,173.0
2021-10-25,29.9,35.9,90.7,91.3,15.0,20.0,41,42,172.999992,89.96296296,48.0,40402,16,554,20.82,0.0,72.87,173.0
2021-10-26,30.1,35.8,90.7,91.3,15.1,21.0,41,42,171.999984,89.09876543,48.2,39861,16,552,20.93,0.0,72.17,172.0
2021-10-27,29.9,35.8,90.7,91.3,14.9,17.2,41,42,171.999984,89.09876543,48.2,39861,16,552,20.74,0.0,72.17,172.0
2021-10-28,30.0,35.4,90.7,91.3,15.3,19.9,40,42,171.999984,89.09876543,48.2,39861,16,552,21.06,0.0,72.17,172.0
2021-10-29,29.5,35.5,90.8,91.4,15.2,20.3,41,43,171.999984,88.92592593,48.3,39654,16,551,21.03,0.0,72.03,172.0
2021-10-30,29.5,35.9,90.6,91.2,15.2,17.8,41,42,171.999984,88.92592593,48.3,39654,16,551,20.95,0.0,72.03,172.0
2021-10-31,29.5,35.9,90.6,91.2,15.2,17.8,41,42,171.999984,88.92592593,48.3,39654,16,551,21.46,0.0,72.03,172.0
2021-11-01,29.7,36.0,90.4,91.3,14.3,26.2,41,43,171.999984,88.92592593,48.3,39654,16,551,20.78,0.0,72.03,172.0
2021-11-02,26.2,38.7,88.4,91.3,19.1,26.2,39,44,171.999984,88.92592593,48.3,39654,16,551,20.98,0.0,72.03,172.0
2021-11-03,29.5,36.2,90.8,91.6,18.7,24.0,41,43,163.999992,82.49382716,49.7,35358,16,529,21.04,0.0,66.82,164.0
2021-11-04,29.5,36.2,90.8,91.6,18.7,22.8,41,43,163.999992,82.49382716,49.7,35358,16,529,21.02,0.0,66.82,164.0
2021-11-05,29.5,36.2,90.8,91.6,18.7,22.8,41,43,163.999992,82.49382716,49.7,35358,16,529,21.04,0.0,66.82,164.0
2021-11-06,29.5,36.2,90.8,91.6,18.7,23.3,41,43,163.999992,82.49382716,49.7,35358,16,529,20.97,0.0,66.82,164.0
2021-11-07,28.5,36.8,91.0,92.0,18.1,23.8,41,43,163.999992,82.49382716,49.7,35358,16,529,20.64,0.0,66.82,164.0
2021-11-08,29.2,36.1,91.0,92.0,18.1,22.8,41,43,163.999992,82.49382716,49.7,35358,16,529,21.09,0.0,66.82,164.0
2021-11-09,29.2,36.1,91.0,92.0,18.1,22.8,41,43,166.999992,84.50617284,49.4,36014,16,526,21.11,0.0,68.45,167.0
2021-11-10,29.2,36.1,91.0,92.0,14.3,22.8,41,43,166.999992,84.50617284,49.4,36014,16,526,21.19,0.0,68.45,167.0
2021-11-11,29.2,35.3,91.0,92.0,14.3,18.1,41,42,166.999992,84.50617284,49.4,36014,16,526,21.52,0.0,68.45,167.0
2021-11-12,30.0,35.6,91.3,92.0,14.9,21.3,41,43,166.999992,84.50617284,49.4,36014,16,526,21.06,0.0,68.45,167.0
2021-11-13,30.0,35.6,91.3,92.0,14.5,20.3,40,43,174.999984,86.62962963,49.4,40171,16,572,20.98,0.0,68.45,175.0
2021-11-14,30.0,35.8,91.1,91.7,14.9,17.7,40,42,174.999984,86.62962963,50.5,40171,16,572,21.05,0.0,70.17,175.0
2021-11-15,30.0,35.8,91.1,91.7,15.0,17.3,40,42,174.999984,86.62962963,50.5,40171,16,572,20.82,0.0,70.17,175.0
2021-11-16,30.0,35.8,91.1,91.7,15.0,17.3,40,42,174.999984,86.62962963,50.5,40171,16,572,20.82,0.0,70.17,175.0
2021-11-17,30.0,35.3,91.2,91.7,15.0,17.3,40,42,174.0,89.79012346,48.4,39453,16,542,21.38,0.0,72.73,174.0
2021-11-18,30.2,31.7,88.6,91.5,15.1,17.2,41,42,172.099992,88.0,48.9,39525,16,555,18.06,0.0,71.23,172.1
2021-11-19,30.1,32.7,88.2,88.9,15.8,17.4,42,42,173.499984,88.88888889,48.8,39248,16,545,18.26,0.0,71.95,173.5
2021-11-21,24.8,44.5,83.8,87.2,15.9,18.6,29,43,208.099992,110.8148148,46.7,23155,16,258,21.52,0.0,89.84,208.1
2021-11-22,29.1,33.4,85.5,86.4,15.3,16.9,42,45,206.899992,110.654321,76.7,44516,16,497,14.54,0.0,16.93,206.9
2021-11-23,23.2,30.2,84.5,86.3,15.4,17.2,44,47,206.499984,111.2592593,46.5,42890,16,476,7.57,0.0,89.66,206.5
2021-11-24,22.3,30.1,84.8,85.6,15.2,16.6,45,47,200.299992,106.8148148,46.5,39302,16,454,4.97,0.0,89.66,200.3
2021-11-25,22.5,29.1,84.0,85.2,15.2,18.5,44,48,199.599984,106.5679012,46.5,38993,16,452,4.48,0.0,89.66,199.6
2021-11-26,21.2,28.3,83.9,84.3,15.2,18.1,46,49,202.899984,109.2345679,46.2,37518,16,424,2.98,0.0,88.42,202.9
2021-11-27,22.2,30.2,83.9,84.2,15.4,17.4,46,49,196.399992,103.4938272,46.2,36712,16,438,3.01,0.0,88.42,196.4
2021-11-28,21.2,27.0,83.9,84.3,15.3,18.5,46,48,197.799984,105.037037,46.2,37092,16,436,2.98,0.0,88.42,197.8
2021-11-29,22.4,29.7,83.9,84.2,15.4,18.7,46,48,202.899984,109.2098765,46.2,37968,16,429,3.0,0.0,88.42,202.9
